id,name,brand,cpu,cpu_brand,ram,scrsize,gpu,gpu_brand,memory,drive_type,opersystem,weight,shop,price,url
423,MacBook Pro 13 Z16T0003V,APPLE,Apple M2,Apple,16,13.3,Apple M2 GPU,Apple,256,SSD,Mac OS,1.4,Phongvu,37439000,https://phongvu.vn/macbook-pro-13-inch-z16t0003v--s220802320?sku=220802320
424,MacBook Air 13.6 Z15S00092  _,APPLE,Apple M2,Apple,16,13.6,Apple M1 GPU,Apple,256,SSD,Mac OS,1.2,Phongvu,35139000,https://phongvu.vn/macbook-air-13-6-inch-z15s00092--s220806187?sku=220806187
425,MacBook Pro 2018 13.3 MR9U2,APPLE,Core i5,Intel,8,13.3,Intel HD 620,Intel,256,SSD,Mac OS,1.4,Phongvu,44390000,https://phongvu.vn/macbook-13-3-mr9u2--s1808314?sku=1808314
426,MacBook Air 2018 MRE82,APPLE,Core i5,Intel,8,13.3,Intel UHD 620,Intel,128,SSD,Mac OS,1.2,Phongvu,31900000,https://phongvu.vn/macbook-air-2018-mre82--s18110453?sku=18110453
427,MacBook Air 2018 MREA2,APPLE,Core i5,Intel,8,13.3,Intel UHD 620,Intel,128,SSD,Mac OS,1.2,Phongvu,26990000,https://phongvu.vn/macbook-air-2018-mrea2--s18110454?sku=18110454
428,MacBook Air 2019,APPLE,Core i5,Intel,8,13.3,Intel UHD 620,Intel,256,SSD,Mac OS,1.3,Phongvu,36990000,https://phongvu.vn/macbook-air-2019-mvfn2saa--s190800126?sku=190800126
429,MacBook Pro 2019 16,APPLE,Core i7,Intel,16,16.0,Intel UHD 620,Intel,512,SSD,Mac OS,2.0,Phongvu,53000000,https://phongvu.vn/macbook-pro-2019-16-mvvl2saa--s200400014?sku=200400014
430,MacBook Air 2020,APPLE,Core i3,Intel,8,13.3,Intel Iris Xe,Intel,256,SSD,Mac OS,1.3,Phongvu,24990000,https://phongvu.vn/macbook-air-2020-mwtj2saa-i3256gb--s200500597?sku=200500597
431,MacBook Air 2020,APPLE,Core i5,Intel,8,13.3,Intel Iris Xe,Intel,512,SSD,Mac OS,1.3,Phongvu,18990000,https://phongvu.vn/macbook-air-2020-mvh42saa-i5512gb--s200500598?sku=200500598
432,MacBook Air 2020 13.3,APPLE,Apple M1,Apple,8,13.3,Apple M2 GPU,Apple,256,SSD,Mac OS,1.3,Phongvu,23999000,https://phongvu.vn/macbook-air-2020-13-3-mgnd3sa-a-m1-8gb-ssd-256gb--s201201616?sku=201201616
433,MacBook Air 2020 13.3,APPLE,Apple M1,Apple,8,13.3,Apple M2 GPU,Apple,256,SSD,Mac OS,1.3,Phongvu,23999000,https://phongvu.vn/macbook-air-2020-13-3-mgn63sa-a-m1-8gb-ssd-256gb--s201201617?sku=201201617
434,MacBook Air 2020 13.3,APPLE,Apple M1,Apple,8,13.3,Apple M2 GPU,Apple,512,SSD,Mac OS,1.3,Phongvu,31119000,https://phongvu.vn/macbook-air-2020-13-3-mgna3sa-a-m1-8gb-ssd512gb--s201201618?sku=201201618
435,MacBook Air 2020 13.3,APPLE,Apple M1,Apple,8,13.3,Apple M2 GPU,Apple,512,SSD,Mac OS,1.3,Phongvu,30889000,https://phongvu.vn/macbook-air-2020-13-3-mgne3sa-a-m1-8gb-ssd512gb--s201201619?sku=201201619
436,MacBook Air 2020 13.3 Z127000DE,APPLE,Apple M1,Apple,16,13.3,Apple M1 GPU,Apple,256,SSD,Mac OS,1.3,Phongvu,29190000,https://phongvu.vn/macbook-air-2020-13-3-z127000de-m1-16gb-ssd-256gb--s210400892?sku=210400892
437,MacBook Pro 2021 14,APPLE,Apple M1 Pro,Apple,16,14.0,Apple M2 GPU,Apple,512,SSD,Mac OS,1.6,Phongvu,48429000,https://phongvu.vn/macbook-pro-2021-14-mkgr3sa-a-m1-pro-16gb-ssd512gb--s211006730?sku=211006730
438,MacBook Pro 2021 16,APPLE,Apple M1 Pro,Apple,16,16.0,Apple M1 GPU,Apple,512,SSD,Mac OS,2.1,Phongvu,58900000,https://phongvu.vn/macbook-pro-2021-16-mk1e3sa-a-m1-pro-16gb-ssd512gb--s211006734?sku=211006734
439,MacBook Pro 2021 16,APPLE,Apple M1 Pro,Apple,16,16.0,Apple M2 GPU,Apple,512,SSD,Mac OS,2.1,Phongvu,65990000,https://phongvu.vn/macbook-pro-2021-16-mk183sa-a-m1-pro-16gb-ssd512gb--s211006735?sku=211006735
440,MacBook Pro 14 Z15H000VP,APPLE,Apple M1,Apple,32,14.0,Apple M2 GPU,Apple,512,SSD,Mac OS,1.6,Phongvu,99990000,https://phongvu.vn/macbook-pro-14-inch-z15h000vp--s220302861?sku=220302861
441,MacBook Pro 14 Z15G001MP,APPLE,Apple M1 Pro,Apple,32,14.0,Apple M2 GPU,Apple,512,SSD,Mac OS,1.6,Phongvu,89990000,https://phongvu.vn/macbook-pro-14-inch-z15g001mp--s220303619?sku=220303619
442,MacBook Pro 14 Z15H000VQ,APPLE,Apple M1,Apple,32,14.0,Apple M1 GPU,Apple,512,SSD,Mac OS,1.6,Phongvu,109990000,https://phongvu.vn/laptop-macbook-pro-14-inch-z15h000vq-xam--s220400335?sku=220400335
443,MacBook Air 13.6,APPLE,Apple M2,Apple,8,13.6,Apple M1 GPU,Apple,512,SSD,Mac OS,1.3,Phongvu,39900000,https://phongvu.vn/macbook-air-m2-mly43sa-a--s220700055?sku=220700055
444,MacBook Pro 13 Z16R0003V,APPLE,Apple M2,Apple,16,13.3,Apple M1 GPU,Apple,256,SSD,Mac OS,1.4,Phongvu,37529000,https://phongvu.vn/macbook-pro-13-inch-z16r0003v--s220800061?sku=220800061
445,MacBook Pro 13 Z16S00034,APPLE,Apple M2,Apple,16,13.3,Apple M1 GPU,Apple,512,SSD,Mac OS,1.4,Phongvu,42169000,https://phongvu.vn/macbook-pro-13-inch-z16s00034--s220802321?sku=220802321
446,MacBook Pro 16 Z14V00122,APPLE,Apple M1 Pro,Apple,32,16.0,Apple M2 GPU,Apple,512,SSD,Mac OS,2.1,Phongvu,75499000,https://phongvu.vn/macbook-pro-16-inch-z14v00122--s220806146?sku=220806146
447,MacBook Air 13.6 Z15W00051,APPLE,Apple M2,Apple,16,13.6,Apple M2 GPU,Apple,256,SSD,Mac OS,1.2,Phongvu,35489000,https://phongvu.vn/macbook-air-13-6-inch-z15w00051--s220806188?sku=220806188
448,MacBook Air 13.6 Z15Y00051,APPLE,Apple M2,Apple,16,13.6,Apple M2 GPU,Apple,256,SSD,Mac OS,1.2,Phongvu,35139000,https://phongvu.vn/macbook-air-m2-2022-13-6-inch-z15y00051--s220806189?sku=220806189
449,MacBook Air 13.6 Z16000051,APPLE,Apple M2,Apple,16,13.6,Apple M1 GPU,Apple,256,SSD,Mac OS,1.2,Phongvu,36890000,https://phongvu.vn/macbook-air-13-6-inch-z16000051--s220806190?sku=220806190
450,MacBook Air 13.6 Z15T0003P,APPLE,Apple M2,Apple,16,13.6,Apple M2 GPU,Apple,512,SSD,Mac OS,1.2,Phongvu,44770000,https://phongvu.vn/macbook-air-13-6-inch-z15t0003p--s220806191?sku=220806191
451,MacBook Air 13.6 Z15X0003L,APPLE,Apple M2,Apple,16,13.6,Apple M1 GPU,Apple,512,SSD,Mac OS,1.2,Phongvu,44770000,https://phongvu.vn/macbook-air-13-6-inch-z15x0003l--s220806192?sku=220806192
452,MacBook Pro 13.3 Z16U00034,APPLE,Apple M2,Apple,16,13.3,Apple M1 GPU,Apple,512,SSD,Mac OS,1.4,Phongvu,42819000,https://phongvu.vn/macbook-pro-13-3-inch-z16u00034--s220910425?sku=220910425
453,MacBook Air 13.6,APPLE,Apple M2,Apple,8,13.6,Apple M2 GPU,Apple,512,SSD,Mac OS,1.3,Phongvu,39900000,https://phongvu.vn/macbook-air-m2-mlxx3sa-a--s220700052?sku=220700052
454,MacBook Air 13.6,APPLE,Apple M2,Apple,8,13.6,Apple M1 GPU,Apple,512,SSD,Mac OS,1.3,Phongvu,39900000,https://phongvu.vn/macbook-air-m2-mly03sa-a--s220700053?sku=220700053
455,MacBook Air 13.6,APPLE,Apple M2,Apple,8,13.6,Apple M1 GPU,Apple,512,SSD,Mac OS,1.3,Phongvu,39900000,https://phongvu.vn/macbook-air-m2-mly23sa-a--s220700054?sku=220700054
456,Acer Aspire 3 A315-58-54M5,ACER,Core i5,Intel,4,15.6,Intel Iris Xe,Intel,512,SSD,Windows 11,1.7,Phongvu,13990000,https://phongvu.vn/aspire-3-a315-58-54m5-nx-addsv-00m--s220500339?sku=220500339
457,Asus Vivobook X515EA-BQ2351W,ASUS,Core i3,Intel,4,15.6,Intel UHD 620,Intel,512,SSD,Windows 11,1.8,Phongvu,9790000,https://phongvu.vn/asus-vivobook-x515ea-bq2351w--s220201805?sku=220201805
458,Acer Nitro 5 Eagle AN515-57-54MV,ACER,Core i5,Intel,8,15.6,GeForce RTX3050 (4GB),Nvidia,512,SSD,Windows 11,2.2,Phongvu,21990000,https://phongvu.vn/acer-nitro-5-eagle-an515-57-54mv-nh-qensv-003--s210901841?sku=210901841
459,Acer Aspire 7 A715-42G-R05G,ACER,AMD Ryzen 5,AMD,8,15.6,GeForce GTX1650 (4GB),Nvidia,512,SSD,Windows 11,2.1,Phongvu,17990000,https://phongvu.vn/acer-aspire-7-a715-42g-r05g-nh-qaysv-007--s211104709?sku=211104709
460,Acer Nitro 5 Tiger AN515-58-52SP,ACER,Core i5,Intel,8,15.6,GeForce RTX3050 (4GB),Nvidia,512,SSD,Windows 11,2.5,Phongvu,24990000,https://phongvu.vn/acer-nitro-5-an515-58-52sp-nh-qfhsv-001--s220101409?sku=220101409
461,Acer Aspire 5 A514-54-5127,ACER,Core i5,Intel,4,14.0,Intel Iris Xe,Intel,512,SSD,Windows 11,1.5,Phongvu,14990000,https://phongvu.vn/acer-aspire-5-a514-54-5127--s211104708?sku=211104708
462,Asus Vivobook 16X M1603QA-MB123W,ASUS,AMD Ryzen 5,AMD,8,16.0,Radeon Vega,AMD,512,SSD,Windows 11,1.8,Phongvu,15990000,https://phongvu.vn/asus-vivobook-16x-m1603qa-mb123w--s221000565?sku=221000565
463,Lenovo IdeaPad 3 15IAU7 - 82RK001NVN,LENOVO,Core i3,Intel,8,15.6,Intel UHD 620,Intel,512,SSD,Windows 11,1.6,Phongvu,11990000,https://phongvu.vn/laptop-lenovo-ideapad-3-15iau7-82rk001nvn--s220700823?sku=220700823
464,Asus TUF Gaming A15 FA506IHRB-HN080W,ASUS,AMD Ryzen 5,AMD,8,15.6,GeForce GTX1650 (4GB),Nvidia,512,SSD,Windows 11,2.3,Phongvu,16990000,https://phongvu.vn/asus-tuf-gaming-a15-fa506ihrb-hn080w--s221002056?sku=221002056
465,Dell Vostro 3510,DELL,Core i5,Intel,8,15.6,GeForce MX350 (2GB),Nvidia,512,SSD,Windows 11,1.7,Phongvu,18290000,https://phongvu.vn/dell-vostro-3510-p112f002bbl--s211200509?sku=211200509
466,Dell Inspiron 15 3520,DELL,Core i5,Intel,8,15.6,Intel UHD 620,Intel,512,SSD,Windows 11,1.9,Phongvu,18690000,https://phongvu.vn/dell-inspiron-15-3520-n3520-i5u085w11blu--s220914494?sku=220914494
467,Asus Zenbook Flip UX363EA-HP726W,ASUS,Core i5,Intel,8,13.3,Intel Iris Xe,Intel,512,SSD,Windows 11,1.3,Phongvu,20690000,https://phongvu.vn/asus-zenbook-flip-13-ux363ea-hp726w--s211104788?sku=211104788
468,Asus TUF Gaming FX506LHB-HN188W,ASUS,Core i5,Intel,8,15.6,GeForce GTX1650 (4GB),Nvidia,512,SSD,Windows 11,2.3,Phongvu,17490000,https://phongvu.vn/asus-tuf-gaming-fx506lhb-hn188w--s220400306?sku=220400306
469,Dell Vostro 3525,DELL,AMD Ryzen 5,AMD,8,15.6,Radeon Vega,AMD,512,SSD,Windows 11,1.9,Phongvu,15190000,https://phongvu.vn/laptop-dell-vostro-3525-p112f005abl-den--s220400405?sku=220400405
470,Lenovo IdeaPad 3 15ABA7-82RN0070VN,LENOVO,AMD Ryzen 5,AMD,8,15.6,Radeon Vega,AMD,512,SSD,Windows 11,1.6,Phongvu,12990000,https://phongvu.vn/laptop-lenovo-ideapad-3-15aba7-82rn0070vn--s220914445?sku=220914445
471,HP Pavilion 14-dv2050TU,HP,Core i3,Intel,4,14.0,Intel UHD 620,Intel,256,SSD,Windows 11,1.4,Phongvu,13490000,https://phongvu.vn/hp-pavilion-14-dv2050tu-6k7g7pa--s220609877?sku=220609877
472,HP 15s-fq5079TU,HP,Core i5,Intel,8,15.6,Intel Iris Xe,Intel,512,SSD,Windows 11,1.7,Phongvu,17890000,https://phongvu.vn/hp-15s-fq5079tu-6k799pa--s220609874?sku=220609874
473,MSI Modern 14 B11MOU-1033VN,MSI,Core i7,Intel,8,14.0,Intel Iris Xe,Intel,512,SSD,Windows 11,1.3,Phongvu,15890000,https://phongvu.vn/laptop-msi-modern-14-b11mou-1033vn--s220300267?sku=220300267
474,Acer Aspire 3 A315-59-381E,ACER,Core i3,Intel,8,15.6,Intel UHD 620,Intel,512,SSD,Windows 11,1.7,Phongvu,13290000,https://phongvu.vn/laptop-acer-aspire-3-a315-59-381e-nx-k6tsv-006--s220909328?sku=220909328
475,HP 14s-dq2626TU,HP,Core i3,Intel,8,14.0,Intel UHD 620,Intel,256,SSD,Windows 11,1.4,Phongvu,10079000,https://phongvu.vn/hp-14s-dq2626tu-6r9m5pa--s220610046?sku=220610046
476,Acer Swift 3 SF314-511-55QE,ACER,Core i5,Intel,16,14.0,Intel Iris Xe,Intel,512,SSD,Windows 11,1.2,Phongvu,18990000,https://phongvu.vn/acer-swift-3-sf314-511-55qe-nx-abnsv-003--s211101853?sku=211101853
477,Asus Vivobook X1502ZA-BQ127W,ASUS,Core i5,Intel,8,15.6,Intel Iris Xe,Intel,512,SSD,Windows 11,1.7,Phongvu,16890000,https://phongvu.vn/asus-vivobook-15-x1502za-bq127w--s220500449?sku=220500449
478,HP Pavilion 14-dv2034TU,HP,Core i5,Intel,8,14.0,Intel Iris Xe,Intel,512,SSD,Windows 10,1.4,Phongvu,17590000,https://phongvu.vn/laptop-hp-pavilion-14-dv2034tu-6k770pa--s220609880?sku=220609880
479,Acer Nitro 5 Tiger AN515-58-773Y,ACER,Core i7,Intel,8,15.6,GeForce RTX3050Ti (4GB),Nvidia,512,SSD,Windows 11,2.5,Phongvu,29990000,https://phongvu.vn/acer-nitro-an515-58-773y--s220102149?sku=220102149
480,Asus Vivobook X515EA-BQ3015W,ASUS,Core i7,Intel,8,15.6,Intel Iris Xe,Intel,512,SSD,Windows 11,1.8,Phongvu,15590000,https://phongvu.vn/asus-vivobook-x515ea-bq3015w--s220801588?sku=220801588
481,Dell Inspiron 15 3520-71001747,DELL,Core i7,Intel,8,15.6,Intel Iris Xe,Intel,512,SSD,Windows 11,1.9,Phongvu,20890000,https://phongvu.vn/dell-inspiron-15-3520-i7-70298438--s221001004?sku=221001004
482,Asus Vivobook A1503ZA-L1421W,ASUS,Core i5,Intel,8,15.6,Intel UHD 620,Intel,512,SSD,Windows 11,1.7,Phongvu,19090000,https://phongvu.vn/asus-vivobook-a1503za-l1421w--s220801586?sku=220801586
483,Acer Aspire 7 A715-43G-R8GA,ACER,AMD Ryzen 5,AMD,8,15.6,GeForce RTX3050 (4GB),Nvidia,512,SSD,Windows 11,2.1,Phongvu,18990000,https://phongvu.vn/acer-aspire-7-a715-43g-r8ga-nh-qhdsv-002--s220700828?sku=220700828
484,Asus TUF Gaming FX506HC-HN144W,ASUS,Core i5,Intel,8,15.6,GeForce RTX3050 (4GB),Nvidia,512,SSD,Windows 11,2.3,Phongvu,20990000,https://phongvu.vn/asus-tuf-gaming-fx506hc-hn144w--s220303079?sku=220303079
485,Dell Inspiron 14 5420,DELL,Core i5,Intel,8,14.0,Intel UHD 620,Intel,512,SSD,Windows 11,1.5,Phongvu,20990000,https://phongvu.vn/dell-inspiron-14-5420-n5420-i5u085w11slu--s220914495?sku=220914495
486,HP ProBook 450 G9,HP,Core i5,Intel,8,15.6,Intel Iris Xe,Intel,512,SSD,Windows 11,1.7,Phongvu,19990000,https://phongvu.vn/hp-probook-450-g9-6m0z5pa--s220706778?sku=220706778
487,Acer Nitro 5 AN515-57-71VV,ACER,Core i7,Intel,8,15.6,GeForce RTX3050 (4GB),Nvidia,512,SSD,Windows 11,2.2,Phongvu,23890000,https://phongvu.vn/acer-nitro-5-an515-57-71vv-nh-qensv-005--s211104711?sku=211104711
488,HP Pavilion 14-dv2033TU,HP,Core i5,Intel,8,14.0,Intel Iris Xe,Intel,512,SSD,Windows 11,1.4,Phongvu,17790000,https://phongvu.vn/laptop-hp-pavilion-14-dv2033tu-6k769pa--s220609879?sku=220609879
489,Lenovo Legion 5 15IAH7-82RC0036VN,LENOVO,Core i7,Intel,8,15.6,GeForce RTX3050Ti (4GB),Nvidia,512,SSD,Windows 11,2.3,Phongvu,31190000,https://phongvu.vn/lenovo-legion-5-15iah7-82rc0036vn--s221000524?sku=221000524
490,Dell Vostro 5620,DELL,Core i7,Intel,8,16.0,Intel Iris Xe,Intel,512,SSD,Windows 11,1.9,Phongvu,27590000,https://phongvu.vn/laptop-dell-vostro-5620-p117f001agr-xam--s220400404?sku=220400404
491,Lenovo IdeaPad 3 14IAU7-82RJ001BVN,LENOVO,Core i5,Intel,8,14.0,Intel Iris Xe,Intel,512,SSD,Windows 11,1.4,Phongvu,14990000,https://phongvu.vn/laptop-lenovo-ideapad-3-14iau7-82rj001bvn--s220914444?sku=220914444
492,Acer Aspire 5 A515-57-52Y2,ACER,Core i5,Intel,8,15.6,Intel Iris Xe,Intel,512,SSD,Windows 11,1.7,Phongvu,17990000,https://phongvu.vn/acer-aspire-5-a515-57-52y2-nx-k3ksv-003--s220500382?sku=220500382
493,Dell Vostro 5620,DELL,Core i5,Intel,8,16.0,Intel Iris Xe,Intel,512,SSD,Windows 11,1.9,Phongvu,23390000,https://phongvu.vn/laptop-dell-vostro-5620-70282719--s220503340?sku=220503340
494,HP 240 G9,HP,Core i7,Intel,8,14.0,Intel Iris Xe,Intel,512,SSD,Windows 11,1.4,Phongvu,20690000,https://phongvu.vn/laptop-hp-240-g9-6l1y5pa--s220800858?sku=220800858
495,HP 14s-fq1080AU,HP,AMD Ryzen 3,AMD,4,14.0,Radeon Vega,AMD,256,SSD,Windows 10,1.4,Phongvu,12490000,https://phongvu.vn/laptop-hp-14s-fq1080au--s210602019?sku=210602019
496,Lenovo IdeaPad 5 14ABA7-82SE007EVN,LENOVO,AMD Ryzen 7,AMD,16,14.0,Radeon Vega,AMD,512,SSD,Windows 11,1.4,Phongvu,18990000,https://phongvu.vn/may-tinh-xach-tay-laptop-lenovo-ideapad-5-14aba7-82se007evn-amd-ryzen-7-5825u-xam--s221000466?sku=221000466
497,Asus X415EA-EB640W,ASUS,Core i5,Intel,4,14.0,Intel Iris Xe,Intel,512,SSD,Windows 11,1.6,Phongvu,13490000,https://phongvu.vn/asus-vivobook-x415ea-eb640w--s211200511?sku=211200511
498,Asus Vivobook A1503ZA-L1422W,ASUS,Core i5,Intel,8,15.6,Intel Iris Xe,Intel,512,SSD,Windows 11,1.7,Phongvu,19090000,https://phongvu.vn/asus-vivobook-a1503za-l1422w--s220503382?sku=220503382
499,HP Pavilion 14-dv2036TU,HP,Core i5,Intel,8,14.0,Intel Iris Xe,Intel,256,SSD,Windows 11,1.4,Phongvu,16690000,https://phongvu.vn/pavilion-14-dv2036tu-6k772pa--s220609882?sku=220609882
500,HP ProBook 440 G9,HP,Core i5,Intel,8,14.0,Intel Iris Xe,Intel,512,SSD,Windows 11,1.4,Phongvu,20990000,https://phongvu.vn/hp-probook-440-g9-6m0x3pa--s220700503?sku=220700503
501,Dell Vostro 13 5320-M32DH1,DELL,Core i5,Intel,8,13.3,Intel Iris Xe,Intel,256,SSD,Windows 11,1.2,Phongvu,21990000,https://phongvu.vn/laptop-dell-vostro-13-5320-m32dh1--s220920520?sku=220920520
502,Dell Inspiron 16 5625,DELL,AMD Ryzen 7,AMD,8,16.0,Radeon Vega,AMD,512,SSD,Windows 11,1.8,Phongvu,20990000,https://phongvu.vn/dell-inspiron-15-5625-99vp91--s220500164?sku=220500164
503,Asus UX3402Z UX3402ZA-KM219W,ASUS,Core i5,Intel,16,14.0,Intel Iris Xe,Intel,512,SSD,Windows 11,1.4,Phongvu,25390000,https://phongvu.vn/asus-zenbook-ux3402z-km219w--s220700611?sku=220700611
504,Dell Vostro 13 5320 V3I7005W,DELL,Core i7,Intel,16,13.3,Intel Iris Xe,Intel,512,SSD,Windows 11,1.3,Phongvu,28390000,https://phongvu.vn/laptop-dell-vostro-13-5320-v3i7005w--s220920772?sku=220920772
505,HP 15s-fq2712TU,HP,Core i3,Intel,8,15.6,Intel Iris Xe,Intel,256,SSD,Windows 11,1.7,Phongvu,11590000,https://phongvu.vn/may-tinh-xach-tay-laptop-hp-15s-fq2712tu-core-i3-1115g4--s221101761?sku=221101761
506,MSI Modern 15 A11M-1024VN,MSI,Core i5,Intel,8,15.6,Intel Iris Xe,Intel,512,SSD,Windows 11,1.6,Phongvu,14690000,https://phongvu.vn/laptop-msi-modern-15-a11m-1024vn--s220301275?sku=220301275
507,Asus Gaming ROG Strix G513IE-HN246W,ASUS,AMD Ryzen 7,AMD,8,15.6,GeForce RTX3050Ti (4GB),Nvidia,512,SSD,Windows 11,2.1,Phongvu,23090000,https://phongvu.vn/asus-gaming-rog-strix-g513ie-hn246w--s220802898?sku=220802898
508,Lenovo IdeaPad 3 15ABA7-82RN006YVN,LENOVO,AMD Ryzen 7,AMD,8,15.6,Intel UHD 620,Intel,512,SSD,Windows 11,1.6,Phongvu,14790000,https://phongvu.vn/laptop-lenovo-ideapad-3-15aba7-82rn006yvn--s220914443?sku=220914443
509,HP Pavilion 15-eg2036TX,HP,Core i5,Intel,8,15.6,GeForce MX550 (2GB),Nvidia,512,SSD,Windows 11,1.7,Phongvu,19390000,https://phongvu.vn/laptop-hp-pavilion-15-eg2036tx-6k782pa--s220610037?sku=220610037
510,Lenovo IdeaPad 3 15IAU7 - 82RK001QVN,LENOVO,Core i5,Intel,8,15.6,Intel Iris Xe,Intel,512,SSD,Windows 11,1.6,Phongvu,15990000,https://phongvu.vn/lenovo-ideapad-3-15iau7-82rk001qvn--s220700824?sku=220700824
511,HP Probook 450 G9,HP,Core i7,Intel,16,15.6,Intel Iris Xe,Intel,512,SSD,Windows 11,1.7,Phongvu,25390000,https://phongvu.vn/hp-probook-450-g9-6m0z9pa--s220800857?sku=220800857
512,HP Pavilion 14-dv2035TU,HP,Core i5,Intel,8,14.0,Intel Iris Xe,Intel,256,SSD,Windows 11,1.4,Phongvu,16390000,https://phongvu.vn/hp-pavilion-14-dv2035tu-6k771pa--s220609881?sku=220609881
513,Asus Vivobook A1503ZA-L1352W,ASUS,Core i7,Intel,16,15.6,Intel Iris Xe,Intel,512,SSD,Windows 11,1.7,Phongvu,23290000,https://phongvu.vn/asus-vivobook-a1503za-l1352w--s220902260?sku=220902260
514,Dell Vostro 15 3510,DELL,Core i7,Intel,8,15.6,GeForce MX350 (2GB),Nvidia,512,SSD,Windows 11,1.6,Phongvu,22190000,https://phongvu.vn/dell-vostro-3510-i7-1165g7--s211205935?sku=211205935
515,HP Pavilion 15-eg2059TU,HP,Core i5,Intel,8,15.6,Intel Iris Xe,Intel,256,SSD,Windows 11,1.7,Phongvu,16890000,https://phongvu.vn/laptop-hp-pavilion-15-eg2059tu-6k789pa-i5-1240p-bac--s220610032?sku=220610032
516,Acer Swift 3 SF314-512-56QN,ACER,Core i5,Intel,16,14.0,Intel Iris Xe,Intel,512,SSD,Windows 11,1.2,Phongvu,21990000,https://phongvu.vn/laptop-acer-swift-3-sf314-512-56qn-nx-k0fsv-002--s220800005?sku=220800005
517,Acer Aspire 5 A514-55-5954,ACER,Core i5,Intel,8,14.0,Intel Iris Xe,Intel,512,SSD,Windows 11,1.4,Phongvu,17490000,https://phongvu.vn/acer-aspire-5-a514-55-5954-nx-k5bsv-001--s220802884?sku=220802884
518,Dell Inspiron 15 3520-70296960,DELL,Core i5,Intel,8,15.6,GeForce MX550 (2GB),Nvidia,512,SSD,Windows 11,1.9,Phongvu,20590000,https://phongvu.vn/dell-inspiron-15-3520-i5-70296960--s221001003?sku=221001003
519,Asus UX425EA-KI839W,ASUS,Core i5,Intel,8,14.0,Intel Iris Xe,Intel,512,SSD,Windows 11,1.2,Phongvu,19090000,https://phongvu.vn/asus-zenbook-ux425ea-ki839w--s211209898?sku=211209898
520,Asus Vivobook A1403ZA-KM161W,ASUS,Core i5,Intel,8,14.0,Intel Iris Xe,Intel,256,SSD,Windows 11,1.6,Phongvu,18490000,https://phongvu.vn/asus-vivobook-a1403za-km161w--s220503381?sku=220503381
521,HP Pavilion 15-eg2058TU,HP,Core i5,Intel,8,15.6,Intel Iris Xe,Intel,256,SSD,Windows 11,1.7,Phongvu,16890000,https://phongvu.vn/laptop-hp-pavilion-15-eg2058tu-6k788pa--s220610041?sku=220610041
522,HP Pavilion 15-eg2063TU,HP,Core i3,Intel,8,15.6,Intel UHD 620,Intel,256,SSD,Windows 11,1.7,Phongvu,14090000,https://phongvu.vn/laptop-hp-pavilion-15-eg2063tu-6k791pa--s220610042?sku=220610042
523,Lenovo IdeaPad Gaming 3 15IAH7 - 82S90087VN,LENOVO,Core i7,Intel,8,15.6,GeForce RTX3050Ti (4GB),Nvidia,512,SSD,Windows 11,2.3,Phongvu,26490000,https://phongvu.vn/laptop-lenovo-ideapad-gaming-3-15iah7-82s90087vn--s220700826?sku=220700826
524,Dell Inspiron 16 5620 N6I7110W1,DELL,Core i7,Intel,8,16.0,Intel Iris Xe,Intel,512,SSD,Windows 11,1.9,Phongvu,24390000,https://phongvu.vn/dell-inspiron-16-5620-n6i7110w1--s220920773?sku=220920773
525,Lenovo IdeaPad 5 14ABA7-82SE007DVN,LENOVO,AMD Ryzen 5,AMD,16,14.0,Radeon Vega,AMD,512,SSD,Windows 11,1.4,Phongvu,17790000,https://phongvu.vn/may-tinh-xach-tay-laptop-lenovo-ideapad-5-14aba7-82se007dvn-amd-ryzen-5-5625u-xam--s221000467?sku=221000467
526,HP 240 G8,HP,Core i5,Intel,8,14.0,Intel Iris Xe,Intel,256,SSD,Windows 11,1.4,Phongvu,15290000,https://phongvu.vn/hp-240-g8-617l4pa--s220300339?sku=220300339
527,Asus TUF Gaming FX517ZC-HN077W,ASUS,Core i5,Intel,8,15.6,GeForce RTX3050 (4GB),Nvidia,512,SSD,Windows 11,2.0,Phongvu,23990000,https://phongvu.vn/asus-tuf-gaming-fx517zc-hn077w--s220303080?sku=220303080
528,HP Pavilion 14-dv2051TU,HP,Core i3,Intel,4,14.0,Intel UHD 620,Intel,256,SSD,Windows 11,1.4,Phongvu,12990000,https://phongvu.vn/hp-pavilion-14-dv2051tu-6k7g8pa--s220609878?sku=220609878
529,HP Pavilion 15-eg2056TU,HP,Core i5,Intel,8,15.6,Intel Iris Xe,Intel,512,SSD,Windows 11,1.7,Phongvu,17589000,https://phongvu.vn/laptop-hp-pavilion-15-eg2056tu-6k786pa--s220610040?sku=220610040
530,Asus VivoBook Pro M7400QC-KM013W,ASUS,AMD Ryzen 5,AMD,16,14.0,GeForce RTX3050 (4GB),Nvidia,512,SSD,Windows 11,1.5,Phongvu,24890000,https://phongvu.vn/asus-vivobook-pro-14x-oled-m7400qc-km013w--s211202686?sku=211202686
531,HP Pavilion X360 14-ek0055TU,HP,Core i7,Intel,16,14.0,Intel Iris Xe,Intel,512,SSD,Windows 11,1.5,Phongvu,24390000,https://phongvu.vn/may-tinh-xach-tay-laptop-hp-pavilion-x360-14-ek0055tu-6l293pa-i7-1255u-vang--s221000237?sku=221000237
